message_id,wpm,snr_requested_db,signal_type,transform,implementation,retention_requested,retention_actual,avg_kept,rmse,snr_db,correlation,rmse_vs_clean,snr_vs_clean_db,corr_vs_clean,retention_pct
0,20,30,clean,QDCT,quantum,0.85,0.8515625,218.0,0.00033893234282221654,63.25507069141729,0.9999997637003982,0.00033893234282221654,63.25507069141729,0.9999997637003982,85.0
0,20,30,clean,QDCT,quantum,0.75,0.75,192.0,0.0007908804109545151,55.89511458827896,0.9999987133547384,0.0007908804109545151,55.89511458827896,0.9999987133547384,75.0
0,20,30,clean,QDCT,quantum,0.5,0.5,128.0,0.0032579597729670167,43.59841661118905,0.9999781660111365,0.0032579597729670167,43.59841661118905,0.9999781660111365,50.0
0,20,30,clean,QDCT,quantum,0.45,0.453125,116.0,0.0041851821567209175,41.423043662702526,0.9999639692367365,0.0041851821567209175,41.423043662702526,0.9999639692367365,45.0
0,20,30,clean,QDCT,quantum,0.25,0.25,64.0,0.016036482784057282,29.75514851662167,0.9994712112838408,0.016036482784057282,29.75514851662167,0.9994712112838408,25.0
0,20,30,clean,QDCT,quantum,0.1,0.1015625,26.0,0.04809285517625996,20.21571974333216,0.9952309172466881,0.04809285517625996,20.21571974333216,0.9952309172466881,10.0
0,20,30,clean,QDCT,quantum,0.05,0.05078125,13.0,0.07422108000897709,16.446785572279396,0.988603453888095,0.07422108000897709,16.446785572279396,0.988603453888095,5.0
0,20,30,clean,QDCT,quantum,0.02,0.0234375,6.0,0.1148497972712708,12.654726305331167,0.9724885886905459,0.1148497972712708,12.654726305331167,0.9724885886905459,2.0
0,20,30,clean,QDCT,quantum,0.01,0.01171875,3.0,0.17038201602620642,9.22885591035104,0.9383867707990111,0.17038201602620642,9.22885591035104,0.9383867707990111,1.0
0,20,30,clean,QDST,quantum,1.0,1.0,256.0,6.557382532779283e-13,237.5227205740398,1.0,6.557382532779283e-13,237.5227205740398,1.0,100.0
0,20,30,clean,QDST,quantum,0.85,0.8515625,218.0,0.006559816360227187,37.51949733148232,0.9999114873474788,0.006559816360227187,37.51949733148232,0.9999114873474788,85.0
0,20,30,clean,QDST,quantum,0.75,0.75,192.0,0.009230105683040205,34.55319749099323,0.9998247419144158,0.009230105683040205,34.55319749099323,0.9998247419144158,75.0
0,20,30,clean,QDST,quantum,0.5,0.5,128.0,0.017327477567708808,29.082624058378137,0.9993822092653883,0.017327477567708808,29.082624058378137,0.9993822092653883,50.0
0,20,30,clean,QDST,quantum,0.45,0.453125,116.0,0.019813485780529088,27.918113212816372,0.999192145667894,0.019813485780529088,27.918113212816372,0.999192145667894,45.0
0,20,30,clean,QDST,quantum,0.25,0.25,64.0,0.03185396002190686,23.79406235060889,0.9979106186697269,0.03185396002190686,23.79406235060889,0.9979106186697269,25.0
0,20,30,clean,QDST,quantum,0.1,0.1015625,26.0,0.0514076010957431,19.636784198874775,0.9945489974830245,0.0514076010957431,19.636784198874775,0.9945489974830245,10.0
0,20,30,clean,QDST,quantum,0.05,0.05078125,13.0,0.07223904504068862,16.681891039625445,0.9892073086208152,0.07223904504068862,16.681891039625445,0.9892073086208152,5.0
0,20,30,clean,QDST,quantum,0.02,0.0234375,6.0,0.11395026940837337,12.72302383786859,0.9729240023258404,0.11395026940837337,12.72302383786859,0.9729240023258404,2.0
0,20,30,clean,QDST,quantum,0.01,0.01171875,3.0,0.16866317629179084,9.316925468527192,0.9396637043751037,0.16866317629179084,9.316925468527192,0.9396637043751037,1.0
0,20,30,clean,QDWT,quantum,1.0,1.0,256.0,3.081596387977237e-12,224.081815836018,0.9999999999999999,3.081596387977237e-12,224.081815836018,0.9999999999999999,100.0
0,20,30,clean,QDWT,quantum,0.85,0.8515625,218.0,0.01745642866475157,29.018223003402337,0.999373270472864,0.01745642866475157,29.018223003402337,0.999373270472864,85.0
0,20,30,clean,QDWT,quantum,0.75,0.75,192.0,0.03715897335092109,22.45605683285767,0.9971579632958355,0.03715897335092109,22.45605683285767,0.9971579632958355,75.0
0,20,30,clean,QDWT,quantum,0.5,0.5,128.0,0.10130737523593841,13.744509695895754,0.978660832677109,0.10130737523593841,13.744509695895754,0.978660832677109,50.0
0,20,30,clean,QDWT,quantum,0.45,0.453125,116.0,0.11431230232795199,12.695471527407582,0.9727491328192249,0.11431230232795199,12.695471527407582,0.9727491328192249,45.0
0,20,30,clean,QDWT,quantum,0.25,0.25,64.0,0.20002527206191242,7.835633568300308,0.9140009718508006,0.20002527206191242,7.835633568300308,0.9140009718508006,25.0
0,20,30,clean,QDWT,quantum,0.1,0.1015625,26.0,0.31254167125545396,3.9591723613988954,0.7733903620632352,0.31254167125545396,3.9591723613988954,0.7733903620632352,10.0
0,20,30,clean,QDWT,quantum,0.05,0.05078125,13.0,0.380663558588611,2.246504899231376,0.6354984567490636,0.380663558588611,2.246504899231376,0.6354984567490636,5.0
0,20,30,clean,QDWT,quantum,0.02,0.0234375,6.0,0.43284005768560246,1.1307820390371983,0.47878527119750713,0.43284005768560246,1.1307820390371983,0.47878527119750713,2.0
0,20,30,clean,QDWT,quantum,0.01,0.01171875,3.0,0.46231440177128685,0.5585825127753848,0.347405431033148,0.46231440177128685,0.5585825127753848,0.347405431033148,1.0
0,20,30,noisy,FFT,classical,1.0,1.0,256.0,1.262290172641038e-16,inf,1.0,0.021789283126934844,27.092472122341317,0.999024559238658,100.0
